"_id","im1","im2","w1","w2","t","u"
4725,71,47,1,0,1,false
4724,18,13,0,1,1,false
4727,97,96,1,0,1,false
4726,80,53,1,0,1,false
4728,49,15,0,1,1,false
4722,81,20,1,0,1,false
4720,59,3,0,1,1,false
4732,89,30,1,0,1,false
4733,79,28,0,1,1,false
4734,84,82,1,0,1,false
4731,75,56,0,1,1,false
4735,49,32,0,1,1,false
4736,65,31,0,1,1,false
4737,34,10,1,0,1,false
4738,67,65,0,1,1,false
4739,68,61,1,0,1,false
4740,75,29,0,1,1,false
4741,75,16,0,1,1,false
4742,14,7,1,0,1,false
4743,94,15,0,1,1,false
4744,51,19,0,1,1,false
4745,73,72,1,0,1,false
4747,98,36,1,0,1,false
4746,80,0,1,0,1,false
4748,92,75,1,0,1,false
4749,40,27,1,0,1,false
4750,19,5,1,0,1,false
4751,47,46,0,1,1,false
4752,91,48,1,0,1,false
4730,71,26,0,1,1,false
4729,90,23,1,0,1,false
4756,88,26,0,1,1,false
4755,16,15,1,0,1,false
4757,79,62,1,0,1,false
4758,66,58,1,0,1,false
4759,79,19,0,1,1,false
4760,95,22,1,0,1,false
4761,41,33,1,0,1,false
4763,53,23,1,0,1,false
4764,69,36,0,1,1,false
4765,90,19,0,1,1,false
4766,55,2,0,1,1,false
4767,31,13,0,1,1,false
4768,95,57,1,0,1,false
4753,97,28,0,1,1,false
4762,42,20,0,1,1,false
4754,90,18,0,1,1,false
4769,91,83,0,1,1,false
4773,99,13,0,1,1,false
4772,75,30,0,1,1,false
4774,60,4,1,0,1,false
4775,95,53,1,0,1,false
4776,90,25,0,1,1,false
4777,81,23,1,0,1,false
4770,31,15,1,0,1,false
4780,95,80,1,0,1,false
4779,76,8,0,1,1,false
4781,77,25,0,1,1,false
4782,97,69,0,1,1,false
4783,16,10,0,1,1,false
4784,99,61,0,1,1,false
4785,98,6,0,1,1,false
4787,24,17,1,0,1,false
4788,47,28,0,1,1,false
4789,23,21,0,1,1,false
4790,88,32,1,0,1,false
4791,62,26,0,1,1,false
4792,78,22,0,1,1,false
4778,47,44,0,1,1,false
4786,61,38,1,0,1,false
4771,51,37,1,0,1,false
4793,94,12,0,1,1,false
4797,38,8,0,1,1,false
4796,98,72,0,1,1,false
4798,57,48,0,1,1,false
4799,21,5,0,1,1,false
4800,93,91,1,0,1,false
4801,87,82,1,0,1,false
4802,82,10,0,1,1,false
4794,85,71,1,0,1,false
4795,91,42,0,1,1,false
4806,73,20,1,0,1,false
4805,85,80,1,0,1,false
4807,33,1,1,0,1,false
4808,63,47,0,1,1,false
4809,42,9,1,0,1,false
4810,95,93,1,0,1,false
4811,37,17,1,0,1,false
4813,63,57,1,0,1,false
4814,14,0,1,0,1,false
4815,96,62,1,0,1,false
4816,98,63,1,0,1,false
4817,83,49,1,0,1,false
4818,78,26,0,1,1,false
4803,65,4,1,0,1,false
4812,65,3,0,1,1,false
4804,49,40,0,1,1,false
4820,95,62,1,0,1,false
4822,99,0,0,1,1,false
4823,86,77,1,0,1,false
4824,34,14,0,1,1,false
4825,68,67,1,0,1,false
4826,94,86,1,0,1,false
4827,37,34,0,1,1,false
4821,81,71,0,1,1,false
4830,56,24,0,1,1,false
4831,63,15,1,0,1,false
4832,21,17,0,1,1,false
4819,95,3,0,1,1,false
4833,81,70,0,1,1,false
4834,60,15,0,1,1,false
4835,9,4,1,0,1,false
4829,62,36,0,1,1,false
4828,80,25,0,1,1,false
4837,78,23,1,0,1,false
4840,28,6,0,1,1,false
4839,31,11,1,0,1,false
4842,54,13,1,0,1,false
4841,86,36,1,0,1,false
4843,27,5,0,1,1,false
4844,12,9,1,0,1,false
4838,57,36,0,1,1,false
4847,69,51,0,1,1,false
4848,52,19,0,1,1,false
4836,88,41,1,0,1,false
4849,81,48,1,0,1,false
4851,91,88,0,1,1,false
4850,91,30,1,0,1,false
4852,98,42,0,1,1,false
4846,99,86,0,1,1,false
4845,48,5,1,0,1,false
4856,94,78,0,1,1,false
4854,67,35,1,0,1,false
4857,40,35,0,1,1,false
4858,93,13,1,0,1,false
4859,71,62,1,0,1,false
4860,26,19,1,0,1,false
4853,69,24,1,0,1,false
4861,16,0,0,1,1,false
4855,96,10,1,0,1,false
4862,74,58,1,0,1,false
4866,95,63,1,0,1,false
4865,57,21,1,0,1,false
4867,47,8,1,0,1,false
4868,58,21,1,0,1,false
4869,37,23,1,0,1,false
4870,93,9,1,0,1,false
4871,76,57,0,1,1,false
4863,97,39,0,1,1,false
4864,49,28,0,1,1,false
4873,86,52,1,0,1,false
4872,52,49,0,1,1,false
4874,61,53,1,0,1,false
4875,84,79,1,0,1,false
4876,99,92,0,1,1,false
4877,79,68,0,1,1,false
4878,32,25,0,1,1,false
4879,82,68,0,1,1,false
4880,86,60,1,0,1,false
4881,95,10,0,1,1,false
4883,28,21,1,0,1,false
4882,82,26,0,1,1,false
4884,36,20,1,0,1,false
4888,77,49,0,1,1,false
4886,76,30,1,0,1,false
4889,77,40,0,1,1,false
4890,79,1,1,0,1,false
4891,97,53,0,1,1,false
4892,66,37,1,0,1,false
4893,86,83,1,0,1,false
4885,71,58,1,0,1,false
4896,50,8,0,1,1,false
4897,28,0,0,1,1,false
4895,84,32,1,0,1,false
4899,69,11,1,0,1,false
4898,18,17,0,1,1,false
4901,67,9,1,0,1,false
4900,24,14,1,0,1,false
4887,83,17,1,0,1,false
4904,95,49,0,1,1,false
4903,91,89,0,1,1,false
4905,69,15,1,0,1,false
4902,39,15,0,1,1,false
4894,39,31,1,0,1,false
4906,97,33,0,1,1,false
4907,88,15,1,0,1,false
4908,93,60,0,1,1,false
4909,61,3,1,0,1,false
4910,70,28,1,0,1,false
4911,93,7,0,1,1,false
4912,97,29,1,0,1,false
4913,63,60,0,1,1,false
4914,29,5,0,1,1,false
4915,80,17,1,0,1,false
4916,35,22,0,1,1,false
4918,52,48,0,1,1,false
4919,70,21,1,0,1,false
4921,74,2,0,1,1,false
4920,26,20,0,1,1,false
4922,18,15,0,1,1,false
4923,86,37,1,0,1,false
4925,79,8,0,1,1,false
4926,39,2,1,0,1,false
4917,92,52,1,0,1,false
4927,51,14,1,0,1,false
4928,94,6,1,0,1,false
4929,76,39,0,1,1,false
4930,58,38,1,0,1,false
4924,32,28,1,0,1,false
4933,80,37,1,0,1,false
4934,37,1,0,1,1,false
4932,87,67,1,0,1,false
4935,30,22,1,0,1,false
4936,85,81,1,0,1,false
4937,77,59,0,1,1,false
4938,67,38,1,0,1,false
4939,87,34,1,0,1,false
4941,78,33,1,0,1,false
4942,59,16,1,0,1,false
4943,84,45,1,0,1,false
4944,50,7,0,1,1,false
4945,67,45,0,1,1,false
4946,20,6,1,0,1,false
4931,81,6,1,0,1,false
4940,90,34,1,0,1,false
4947,51,28,0,1,1,false
4948,15,2,0,1,1,false
4949,95,41,0,1,1,false
